id	population	species	state	country	sex	longitude	latitude
W6-54773-107	W6-54773	Distichlis_spicata	VA	US	unknown	-76.71487	37.41562
W6-54773-108	W6-54773	Distichlis_spicata	VA	US	unknown	-76.71487	37.41562
W6-54773-109	W6-54773	Distichlis_spicata	VA	US	unknown	-76.71487	37.41562
W6-57276-001	W6-57276	Distichlis_spicata	NY	US	unknown	-72.28425	41.12266
W6-57276-002	W6-57276	Distichlis_spicata	NY	US	unknown	-72.28425	41.12266
W6-57276-003	W6-57276	Distichlis_spicata	NY	US	unknown	-72.28425	41.12266
W6-57276-101	W6-57276	Distichlis_spicata	NY	US	unknown	-72.28425	41.12266
W6-57276-102	W6-57276	Distichlis_spicata	NY	US	unknown	-72.28425	41.12266
W6-57276-103	W6-57276	Distichlis_spicata	NY	US	unknown	-72.28425	41.12266
W6-57276-104	W6-57276	Distichlis_spicata	NY	US	unknown	-72.28425	41.12266
W6-57276-105	W6-57276	Distichlis_spicata	NY	US	unknown	-72.28425	41.12266
W6-57276-106	W6-57276	Distichlis_spicata	NY	US	unknown	-72.28425	41.12266
W6-57276-107	W6-57276	Distichlis_spicata	NY	US	unknown	-72.28425	41.12266
W6-57276-108	W6-57276	Distichlis_spicata	NY	US	unknown	-72.28425	41.12266
W6-57277-001	W6-57277	Distichlis_spicata	NY	US	unknown	-72.85702	40.9638
W6-57277-002	W6-57277	Distichlis_spicata	NY	US	unknown	-72.85702	40.9638
W6-57277-003	W6-57277	Distichlis_spicata	NY	US	unknown	-72.85702	40.9638
W6-57277-004	W6-57277	Distichlis_spicata	NY	US	unknown	-72.85702	40.9638
W6-57277-005	W6-57277	Distichlis_spicata	NY	US	unknown	-72.85702	40.9638
W6-57277-006	W6-57277	Distichlis_spicata	NY	US	unknown	-72.85702	40.9638
W6-57277-008	W6-57277	Distichlis_spicata	NY	US	unknown	-72.85702	40.9638
W6-57277-009	W6-57277	Distichlis_spicata	NY	US	unknown	-72.85702	40.9638
W6-57277-010	W6-57277	Distichlis_spicata	NY	US	unknown	-72.85702	40.9638
W6-57277-011	W6-57277	Distichlis_spicata	NY	US	unknown	-72.85702	40.9638
W6-57277-012	W6-57277	Distichlis_spicata	NY	US	unknown	-72.85702	40.9638
W6-57277-101	W6-57277	Distichlis_spicata	NY	US	unknown	-72.85702	40.9638
W6-57277-102	W6-57277	Distichlis_spicata	NY	US	unknown	-72.85702	40.9638
W6-57277-103	W6-57277	Distichlis_spicata	NY	US	unknown	-72.85702	40.9638
W6-57277-104	W6-57277	Distichlis_spicata	NY	US	unknown	-72.85702	40.9638
W6-57277-105	W6-57277	Distichlis_spicata	NY	US	unknown	-72.85702	40.9638
W6-57277-106	W6-57277	Distichlis_spicata	NY	US	unknown	-72.85702	40.9638
W6-57277-107	W6-57277	Distichlis_spicata	NY	US	unknown	-72.85702	40.9638
W6-57277-108	W6-57277	Distichlis_spicata	NY	US	unknown	-72.85702	40.9638
W6-57277-109	W6-57277	Distichlis_spicata	NY	US	unknown	-72.85702	40.9638
W6-57277-110	W6-57277	Distichlis_spicata	NY	US	unknown	-72.85702	40.9638
W6-57277-111	W6-57277	Distichlis_spicata	NY	US	unknown	-72.85702	40.9638
W6-57277-112	W6-57277	Distichlis_spicata	NY	US	unknown	-72.85702	40.9638
W6-57277-113	W6-57277	Distichlis_spicata	NY	US	unknown	-72.85702	40.9638
W6-57277-114	W6-57277	Distichlis_spicata	NY	US	unknown	-72.85702	40.9638
W6-57277-115	W6-57277	Distichlis_spicata	NY	US	unknown	-72.85702	40.9638
W6-57285-001	W6-57285	Distichlis_spicata	NJ	US	unknown	-75.02756	39.19603
W6-57285-101	W6-57285	Distichlis_spicata	NJ	US	unknown	-75.02756	39.19603
W6-57295-001	W6-57295	Distichlis_spicata	DE	US	unknown	-75.45155	39.21836
W6-57295-002	W6-57295	Distichlis_spicata	DE	US	unknown	-75.45155	39.21836
W6-57295-003	W6-57295	Distichlis_spicata	DE	US	unknown	-75.45155	39.21836
W6-57295-004	W6-57295	Distichlis_spicata	DE	US	unknown	-75.45155	39.21836
W6-57295-005	W6-57295	Distichlis_spicata	DE	US	unknown	-75.45155	39.21836
W6-57295-006	W6-57295	Distichlis_spicata	DE	US	unknown	-75.45155	39.21836
W6-57300-001	W6-57300	Distichlis_spicata	NY	US	unknown	-73.48291	40.94269
W6-57300-002	W6-57300	Distichlis_spicata	NY	US	unknown	-73.48291	40.94269
W6-57300-003	W6-57300	Distichlis_spicata	NY	US	unknown	-73.48291	40.94269
W6-57300-004	W6-57300	Distichlis_spicata	NY	US	unknown	-73.48291	40.94269
W6-57300-005	W6-57300	Distichlis_spicata	NY	US	unknown	-73.48291	40.94269
W6-57300-006	W6-57300	Distichlis_spicata	NY	US	unknown	-73.48291	40.94269
W6-57300-101	W6-57300	Distichlis_spicata	NY	US	unknown	-73.48291	40.94269
W6-57300-102	W6-57300	Distichlis_spicata	NY	US	unknown	-73.48291	40.94269
W6-57300-103	W6-57300	Distichlis_spicata	NY	US	unknown	-73.48291	40.94269
W6-57300-104	W6-57300	Distichlis_spicata	NY	US	unknown	-73.48291	40.94269
W6-57300-105	W6-57300	Distichlis_spicata	NY	US	unknown	-73.48291	40.94269
W6-57300-106	W6-57300	Distichlis_spicata	NY	US	unknown	-73.48291	40.94269
W6-57300-107	W6-57300	Distichlis_spicata	NY	US	unknown	-73.48291	40.94269
W6-57300-108	W6-57300	Distichlis_spicata	NY	US	unknown	-73.48291	40.94269
W6-57300-109	W6-57300	Distichlis_spicata	NY	US	unknown	-73.48291	40.94269
W6-57300-110	W6-57300	Distichlis_spicata	NY	US	unknown	-73.48291	40.94269
W6-57300-111	W6-57300	Distichlis_spicata	NY	US	unknown	-73.48291	40.94269
W6-57300-112	W6-57300	Distichlis_spicata	NY	US	unknown	-73.48291	40.94269
W6-57300-113	W6-57300	Distichlis_spicata	NY	US	unknown	-73.48291	40.94269
W6-57300-114	W6-57300	Distichlis_spicata	NY	US	unknown	-73.48291	40.94269
W6-57300-115	W6-57300	Distichlis_spicata	NY	US	unknown	-73.48291	40.94269
W6-57300-116	W6-57300	Distichlis_spicata	NY	US	unknown	-73.48291	40.94269
W6-57300-117	W6-57300	Distichlis_spicata	NY	US	unknown	-73.48291	40.94269
W6-57376-004	W6-57376	Distichlis_spicata	NY	US	unknown	-73.48291	40.94269
W6-57376-005	W6-57376	Distichlis_spicata	NY	US	unknown	-73.48291	40.94269
W6-60242-001	W6-60242	Distichlis_spicata	CT	US	unknown	NA	NA
W6-60242-002	W6-60242	Distichlis_spicata	CT	US	unknown	NA	NA
W6-60242-003	W6-60242	Distichlis_spicata	CT	US	unknown	NA	NA
W6-60242-004	W6-60242	Distichlis_spicata	CT	US	unknown	NA	NA
W6-60242-005	W6-60242	Distichlis_spicata	CT	US	unknown	NA	NA
W6-60242-006	W6-60242	Distichlis_spicata	CT	US	unknown	NA	NA
W6-60242-007	W6-60242	Distichlis_spicata	CT	US	unknown	NA	NA
W6-60242-008	W6-60242	Distichlis_spicata	CT	US	unknown	NA	NA
W6-60242-009	W6-60242	Distichlis_spicata	CT	US	unknown	NA	NA
W6-60242-010	W6-60242	Distichlis_spicata	CT	US	unknown	NA	NA
W6-60242-011	W6-60242	Distichlis_spicata	CT	US	unknown	NA	NA
W6-60242-012	W6-60242	Distichlis_spicata	CT	US	unknown	NA	NA
W6-60242-013	W6-60242	Distichlis_spicata	CT	US	unknown	NA	NA
W6-60242-014	W6-60242	Distichlis_spicata	CT	US	unknown	NA	NA
W6-60242-015	W6-60242	Distichlis_spicata	CT	US	unknown	NA	NA
W6-60242-016	W6-60242	Distichlis_spicata	CT	US	unknown	NA	NA
W6-60242-017	W6-60242	Distichlis_spicata	CT	US	unknown	NA	NA
W6-60242-018	W6-60242	Distichlis_spicata	CT	US	unknown	NA	NA
W6-60242-019	W6-60242	Distichlis_spicata	CT	US	unknown	NA	NA
W6-60242-020	W6-60242	Distichlis_spicata	CT	US	unknown	NA	NA
W6-60242-021	W6-60242	Distichlis_spicata	CT	US	unknown	NA	NA
W6-60242-022	W6-60242	Distichlis_spicata	CT	US	unknown	NA	NA
W6-60242-023	W6-60242	Distichlis_spicata	CT	US	unknown	NA	NA
W6-60242-024	W6-60242	Distichlis_spicata	CT	US	unknown	NA	NA
Washoe-53	Washoe	Distichlis_spicata	NV	US	unknown	-119.7	40.4
Washoe-60	Washoe	Distichlis_spicata	NV	US	unknown	-119.7	40.4
carlos-22-001	carlos	Distichlis_spicata	SON	MX	unknown	-111.063401	27.955554
carlos-22-002	carlos	Distichlis_spicata	SON	MX	unknown	-111.063401	27.955554
carlos-22-003	carlos	Distichlis_spicata	SON	MX	unknown	-111.063401	27.955554
carlos-22-004	carlos	Distichlis_spicata	SON	MX	unknown	-111.063401	27.955554
carlos-22-005	carlos	Distichlis_spicata	SON	MX	unknown	-111.063401	27.955554
carlos-22-006	carlos	Distichlis_spicata	SON	MX	unknown	-111.063401	27.955554
carlos-22-007	carlos	Distichlis_spicata	SON	MX	unknown	-111.063401	27.955554
carlos-22-008	carlos	Distichlis_spicata	SON	MX	unknown	-111.063401	27.955554
carlos-22-009	carlos	Distichlis_spicata	SON	MX	unknown	-111.063401	27.955554
carlos-22-010	carlos	Distichlis_spicata	SON	MX	unknown	-111.063401	27.955554
gonzaga-22-033	gonzaga	Distichlis_spicata	BCA	MX	female	-114.397868	29.7939916
gonzaga-22-034	gonzaga	Distichlis_spicata	BCA	MX	female	-114.397868	29.7939916
gurley-23-001	gurley-23	Distichlis_spicata	KS	US	unknown	-98.149148	39.201337
gurley-23-002	gurley-23	Distichlis_spicata	KS	US	unknown	-98.149148	39.201337
gurley-23-003	gurley-23	Distichlis_spicata	KS	US	unknown	-98.149148	39.201337
gurley-23-004	gurley-23	Distichlis_spicata	KS	US	unknown	-98.149148	39.201337
gurley-23-005	gurley-23	Distichlis_spicata	KS	US	unknown	-98.149148	39.201337
gurley-23-006	gurley-23	Distichlis_spicata	KS	US	unknown	-98.149148	39.201337
gurley-23-007	gurley-23	Distichlis_spicata	KS	US	unknown	-98.149148	39.201337
gurley-23-008	gurley-23	Distichlis_spicata	KS	US	unknown	-98.149148	39.201337
gurley-23-009	gurley-23	Distichlis_spicata	KS	US	unknown	-98.149148	39.201337
saltgrass_C10	C10	Distichlis_stricta	CO	US	unknown	-104.6336917	38.22468611
cheyenne-23-165	Cheyenne	Distichlis_stricta	KS	US	unknown	-98.6163274	38.4498056
cheyenne-23-260	Cheyenne	Distichlis_stricta	KS	US	unknown	-98.6185121	38.4497454
cheyenne-23-360	Cheyenne	Distichlis_stricta	KS	US	unknown	-98.6185121	38.4497454
cheyenne-23-460	Cheyenne	Distichlis_stricta	KS	US	unknown	-98.6185121	38.4497454
cheyenne-23-465	Cheyenne	Distichlis_stricta	KS	US	unknown	-98.6163274	38.4498056
cheyenne-23-560	Cheyenne	Distichlis_stricta	KS	US	unknown	-98.6185121	38.4497454
cheyenne-23-660	Cheyenne	Distichlis_stricta	KS	US	unknown	-98.6185121	38.4497454
cheyenne-23-665	Cheyenne	Distichlis_stricta	KS	US	unknown	-98.6163274	38.4498056
JH05-057VC	Judy	Distichlis_stricta	CA	US	unknown	-120.2	40.2
JH05-083	Judy	Distichlis_stricta	CA	US	unknown	-120.2	40.2
JH05-084	Judy	Distichlis_stricta	CA	US	unknown	-120.2	40.2
JH05-088	Judy	Distichlis_stricta	CA	US	unknown	-120.2	40.2
JH05-154pA	Judy	Distichlis_stricta	CA	US	unknown	-120.2	40.2
JH05-157p	Judy	Distichlis_stricta	CA	US	unknown	-120.2	40.2
JH05-171p2	Judy	Distichlis_stricta	CA	US	unknown	-120.2	40.2
JH05-177p	Judy	Distichlis_stricta	CA	US	unknown	-120.2	40.2
JH05-181p2	Judy	Distichlis_stricta	CA	US	unknown	-120.5	41.8
Pawnee-100	Pawnee	Distichlis_stricta	CO	US	unknown	-104.687034	40.83513333
Pawnee-17	Pawnee	Distichlis_stricta	CO	US	unknown	-104.692484	40.8406
Pawnee-2	Pawnee	Distichlis_stricta	CO	US	unknown	-104.6897007	40.83928333
Pawnee-20	Pawnee	Distichlis_stricta	CO	US	unknown	-104.690384	40.8404
Pawnee-25	Pawnee	Distichlis_stricta	CO	US	unknown	-104.6919173	40.83955
Pawnee-30	Pawnee	Distichlis_stricta	CO	US	unknown	-104.6906507	40.83878333
Pawnee-32	Pawnee	Distichlis_stricta	CO	US	unknown	-104.691084	40.83646667
Pawnee-41	Pawnee	Distichlis_stricta	CO	US	unknown	-104.6909007	40.83411667
Pawnee-7	Pawnee	Distichlis_stricta	CO	US	unknown	-104.688884	40.83878333
Pawnee-85	Pawnee	Distichlis_stricta	CO	US	unknown	-104.688784	40.83573333
Pawnee-89	Pawnee	Distichlis_stricta	CO	US	unknown	-104.6882673	40.8367
Pawnee-90	Pawnee	Distichlis_stricta	CO	US	unknown	-104.6912507	40.83721667
Pawnee-94	Pawnee	Distichlis_stricta	CO	US	unknown	-104.686784	40.83888333
R112	Reid	Distichlis_stricta	WY	US	unknown	-105.977475	41.78479444
R114	Reid	Distichlis_stricta	WY	US	unknown	-105.9657861	41.78549167
R120	Reid	Distichlis_stricta	WY	US	unknown	-105.9195917	41.79868611
R125	Reid	Distichlis_stricta	CO	US	unknown	-105.8726833	38.98975
R142	Reid	Distichlis_stricta	CO	US	unknown	-105.8750167	38.98746667
R152	Reid	Distichlis_stricta	CO	US	unknown	-105.87395	38.99078333
R154	Reid	Distichlis_stricta	CO	US	unknown	-105.87195	38.99056667
R169	Reid	Distichlis_stricta	CO	US	unknown	-102.32115	40.06241667
saltgrass_10001B	S100	Distichlis_stricta	CA	US	unknown	NA	NA
saltgrass_10003A	S100	Distichlis_stricta	CA	US	unknown	NA	NA
saltgrass_10006B	S100	Distichlis_stricta	CA	US	unknown	NA	NA
saltgrass_10008A	S100	Distichlis_stricta	CA	US	unknown	NA	NA
saltgrass_10010A	S100	Distichlis_stricta	CA	US	unknown	NA	NA
saltgrass_9032694	S9032_stri	Distichlis_stricta	CA	US	unknown	-119.5259083	35.99988611
saltgrass_9032708	S9032_stri	Distichlis_stricta	CA	US	unknown	-118.5410639	34.42309722
Tom-P-p2	Tom_stri	Distichlis_stricta	NM	US	unknown	-107.3	34.7
W6-27715-001	W6-27715	Distichlis_stricta	CA	US	unknown	-120.1927778	40.21694444
W6-27715-002	W6-27715	Distichlis_stricta	CA	US	unknown	-120.1927778	40.21694444
W6-27715-003	W6-27715	Distichlis_stricta	CA	US	unknown	-120.1927778	40.21694444
W6-27715-004	W6-27715	Distichlis_stricta	CA	US	unknown	-120.1927778	40.21694444
W6-27715-005	W6-27715	Distichlis_stricta	CA	US	unknown	-120.1927778	40.21694444
W6-27715-006	W6-27715	Distichlis_stricta	CA	US	unknown	-120.1927778	40.21694444
W6-27715-007	W6-27715	Distichlis_stricta	CA	US	unknown	-120.1927778	40.21694444
W6-27715-008	W6-27715	Distichlis_stricta	CA	US	unknown	-120.1927778	40.21694444
W6-27715-009	W6-27715	Distichlis_stricta	CA	US	unknown	-120.1927778	40.21694444
W6-27715-104	W6-27715	Distichlis_stricta	CA	US	unknown	-120.1927778	40.21694444
W6-27715-105	W6-27715	Distichlis_stricta	CA	US	unknown	-120.1927778	40.21694444
W6-27715-106	W6-27715	Distichlis_stricta	CA	US	unknown	-120.1927778	40.21694444
W6-27715-107	W6-27715	Distichlis_stricta	CA	US	unknown	-120.1927778	40.21694444
W6-27715-108	W6-27715	Distichlis_stricta	CA	US	unknown	-120.1927778	40.21694444
W6-27715-109	W6-27715	Distichlis_stricta	CA	US	unknown	-120.1927778	40.21694444
W6-27715-110	W6-27715	Distichlis_stricta	CA	US	unknown	-120.1927778	40.21694444
W6-27715-111	W6-27715	Distichlis_stricta	CA	US	unknown	-120.1927778	40.21694444
W6-27715-112	W6-27715	Distichlis_stricta	CA	US	unknown	-120.1927778	40.21694444
W6-27715-113	W6-27715	Distichlis_stricta	CA	US	unknown	-120.1927778	40.21694444
W6-27715-114	W6-27715	Distichlis_stricta	CA	US	unknown	-120.1927778	40.21694444
W6-27715-115	W6-27715	Distichlis_stricta	CA	US	unknown	-120.1927778	40.21694444
W6-27715-116	W6-27715	Distichlis_stricta	CA	US	unknown	-120.1927778	40.21694444
W6-27715-117	W6-27715	Distichlis_stricta	CA	US	unknown	-120.1927778	40.21694444
W6-27715-118	W6-27715	Distichlis_stricta	CA	US	unknown	-120.1927778	40.21694444
W6-27715-119	W6-27715	Distichlis_stricta	CA	US	unknown	-120.1927778	40.21694444
W6-36742-001	W6-36742	Distichlis_stricta	WY	US	unknown	-107.05722	42.51222
W6-36742-002	W6-36742	Distichlis_stricta	WY	US	unknown	-107.05722	42.51222
W6-36742-101	W6-36742	Distichlis_stricta	WY	US	unknown	-107.05722	42.51222
W6-48045-001	W6-48045	Distichlis_stricta	CA	US	unknown	-119.10847	37.98032
W6-48045-002	W6-48045	Distichlis_stricta	CA	US	unknown	-119.10847	37.98032
W6-48045-003	W6-48045	Distichlis_stricta	CA	US	unknown	-119.10847	37.98032
W6-48045-004	W6-48045	Distichlis_stricta	CA	US	unknown	-119.10847	37.98032
W6-48045-005	W6-48045	Distichlis_stricta	CA	US	unknown	-119.10847	37.98032
W6-48045-006	W6-48045	Distichlis_stricta	CA	US	unknown	-119.10847	37.98032
W6-50019-001	W6-50019	Distichlis_stricta	NV	US	unknown	-118.41921	39.28931
W6-50019-002	W6-50019	Distichlis_stricta	NV	US	unknown	-118.41921	39.28931
W6-50019-003	W6-50019	Distichlis_stricta	NV	US	unknown	-118.41921	39.28931
W6-50019-004	W6-50019	Distichlis_stricta	NV	US	unknown	-118.41921	39.28931
W6-50019-005	W6-50019	Distichlis_stricta	NV	US	unknown	-118.41921	39.28931
W6-50019-006	W6-50019	Distichlis_stricta	NV	US	unknown	-118.41921	39.28931
W6-50019-101	W6-50019	Distichlis_stricta	NV	US	unknown	-118.41921	39.28931
W6-50019-102	W6-50019	Distichlis_stricta	NV	US	unknown	-118.41921	39.28931
W6-50019-103	W6-50019	Distichlis_stricta	NV	US	unknown	-118.41921	39.28931
W6-50019-104	W6-50019	Distichlis_stricta	NV	US	unknown	-118.41921	39.28931
W6-50019-105	W6-50019	Distichlis_stricta	NV	US	unknown	-118.41921	39.28931
W6-50019-106	W6-50019	Distichlis_stricta	NV	US	unknown	-118.41921	39.28931
W6-50019-107	W6-50019	Distichlis_stricta	NV	US	unknown	-118.41921	39.28931
W6-50019-108	W6-50019	Distichlis_stricta	NV	US	unknown	-118.41921	39.28931
W6-50019-109	W6-50019	Distichlis_stricta	NV	US	unknown	-118.41921	39.28931
W6-50019-110	W6-50019	Distichlis_stricta	NV	US	unknown	-118.41921	39.28931
W6-50019-111	W6-50019	Distichlis_stricta	NV	US	unknown	-118.41921	39.28931
W6-50019-112	W6-50019	Distichlis_stricta	NV	US	unknown	-118.41921	39.28931
W6-50019-113	W6-50019	Distichlis_stricta	NV	US	unknown	-118.41921	39.28931
W6-50019-114	W6-50019	Distichlis_stricta	NV	US	unknown	-118.41921	39.28931
W6-50019-115	W6-50019	Distichlis_stricta	NV	US	unknown	-118.41921	39.28931
W6-50019-116	W6-50019	Distichlis_stricta	NV	US	unknown	-118.41921	39.28931
W6-50019-117	W6-50019	Distichlis_stricta	NV	US	unknown	-118.41921	39.28931
W6-50019-118	W6-50019	Distichlis_stricta	NV	US	unknown	-118.41921	39.28931
W6-50019-119	W6-50019	Distichlis_stricta	NV	US	unknown	-118.41921	39.28931
W6-50019-120	W6-50019	Distichlis_stricta	NV	US	unknown	-118.41921	39.28931
W6-50019-121	W6-50019	Distichlis_stricta	NV	US	unknown	-118.41921	39.28931
W6-50019-122	W6-50019	Distichlis_stricta	NV	US	unknown	-118.41921	39.28931
W6-50019-123	W6-50019	Distichlis_stricta	NV	US	unknown	-118.41921	39.28931
W6-50019-124	W6-50019	Distichlis_stricta	NV	US	unknown	-118.41921	39.28931
W6-50019-125	W6-50019	Distichlis_stricta	NV	US	unknown	-118.41921	39.28931
W6-50019-126	W6-50019	Distichlis_stricta	NV	US	unknown	-118.41921	39.28931
W6-50019-127	W6-50019	Distichlis_stricta	NV	US	unknown	-118.41921	39.28931
W6-50019-128	W6-50019	Distichlis_stricta	NV	US	unknown	-118.41921	39.28931
W6-50019-129	W6-50019	Distichlis_stricta	NV	US	unknown	-118.41921	39.28931
W6-50019-130	W6-50019	Distichlis_stricta	NV	US	unknown	-118.41921	39.28931
W6-50019-131	W6-50019	Distichlis_stricta	NV	US	unknown	-118.41921	39.28931
W6-50019-132	W6-50019	Distichlis_stricta	NV	US	unknown	-118.41921	39.28931
W6-50019-133	W6-50019	Distichlis_stricta	NV	US	unknown	-118.41921	39.28931
W6-50019-134	W6-50019	Distichlis_stricta	NV	US	unknown	-118.41921	39.28931
W6-50019-135	W6-50019	Distichlis_stricta	NV	US	unknown	-118.41921	39.28931
W6-50019-136	W6-50019	Distichlis_stricta	NV	US	unknown	-118.41921	39.28931
W6-50019-137	W6-50019	Distichlis_stricta	NV	US	unknown	-118.41921	39.28931
W6-50019-138	W6-50019	Distichlis_stricta	NV	US	unknown	-118.41921	39.28931
W6-50019-139	W6-50019	Distichlis_stricta	NV	US	unknown	-118.41921	39.28931
W6-50019-140	W6-50019	Distichlis_stricta	NV	US	unknown	-118.41921	39.28931
W6-50019-141	W6-50019	Distichlis_stricta	NV	US	unknown	-118.41921	39.28931
W6-50019-142	W6-50019	Distichlis_stricta	NV	US	unknown	-118.41921	39.28931
W6-50019-143	W6-50019	Distichlis_stricta	NV	US	unknown	-118.41921	39.28931
W6-50019-144	W6-50019	Distichlis_stricta	NV	US	unknown	-118.41921	39.28931
W6-50019-145	W6-50019	Distichlis_stricta	NV	US	unknown	-118.41921	39.28931
W6-50019-146	W6-50019	Distichlis_stricta	NV	US	unknown	-118.41921	39.28931
W6-50019-147	W6-50019	Distichlis_stricta	NV	US	unknown	-118.41921	39.28931
W6-50019-148	W6-50019	Distichlis_stricta	NV	US	unknown	-118.41921	39.28931
W6-50019-149	W6-50019	Distichlis_stricta	NV	US	unknown	-118.41921	39.28931
W6-50019-150	W6-50019	Distichlis_stricta	NV	US	unknown	-118.41921	39.28931
W6-50019-151	W6-50019	Distichlis_stricta	NV	US	unknown	-118.41921	39.28931
cheyenne-23-001	cheyenne-23	Distichlis_stricta	KS	US	unknown	-98.6163274	38.4498056
cheyenne-23-002	cheyenne-23	Distichlis_stricta	KS	US	unknown	-98.6163274	38.4498056
cheyenne-23-003	cheyenne-23	Distichlis_stricta	KS	US	unknown	-98.6163274	38.4498056
cheyenne-23-004	cheyenne-23	Distichlis_stricta	KS	US	unknown	-98.6163274	38.4498056
cheyenne-23-005	cheyenne-23	Distichlis_stricta	KS	US	unknown	-98.6163274	38.4498056
cheyenne-23-006	cheyenne-23	Distichlis_stricta	KS	US	unknown	-98.6163274	38.4498056
cheyenne-23-007	cheyenne-23	Distichlis_stricta	KS	US	unknown	-98.6163274	38.4498056
cheyenne-23-008	cheyenne-23	Distichlis_stricta	KS	US	unknown	-98.6163274	38.4498056
cheyenne-23-009	cheyenne-23	Distichlis_stricta	KS	US	unknown	-98.6163274	38.4498056
cheyenne-23-010	cheyenne-23	Distichlis_stricta	KS	US	unknown	-98.6163274	38.4498056
cheyenne-23-011	cheyenne-23	Distichlis_stricta	KS	US	unknown	-98.6163274	38.4498056
cheyenne-23-012	cheyenne-23	Distichlis_stricta	KS	US	unknown	-98.6163274	38.4498056
cheyenne-23-013	cheyenne-23	Distichlis_stricta	KS	US	unknown	-98.6163274	38.4498056
cheyenne-23-014	cheyenne-23	Distichlis_stricta	KS	US	unknown	-98.6163274	38.4498056
cheyenne-23-015	cheyenne-23	Distichlis_stricta	KS	US	unknown	-98.6163274	38.4498056
cheyenne-23-016	cheyenne-23	Distichlis_stricta	KS	US	unknown	-98.6163274	38.4498056
cheyenne-23-017	cheyenne-23	Distichlis_stricta	KS	US	unknown	-98.6163274	38.4498056
cheyenne-23-018	cheyenne-23	Distichlis_stricta	KS	US	unknown	-98.6163274	38.4498056
cheyenne-23-019	cheyenne-23	Distichlis_stricta	KS	US	unknown	-98.6163274	38.4498056
cheyenne-23-020	cheyenne-23	Distichlis_stricta	KS	US	unknown	-98.6163274	38.4498056
cheyenne-23-021	cheyenne-23	Distichlis_stricta	KS	US	unknown	-98.6163274	38.4498056
cheyenne-23-022	cheyenne-23	Distichlis_stricta	KS	US	unknown	-98.6163274	38.4498056
cheyenne-23-023	cheyenne-23	Distichlis_stricta	KS	US	unknown	-98.6163274	38.4498056
cheyenne-23-024	cheyenne-23	Distichlis_stricta	KS	US	unknown	-98.6163274	38.4498056
cheyenne-23-040	cheyenne-23	Distichlis_stricta	KS	US	unknown	-98.6163274	38.4498056
cheyenne-23-041	cheyenne-23	Distichlis_stricta	KS	US	unknown	-98.6163274	38.4498056
cheyenne-23-042	cheyenne-23	Distichlis_stricta	KS	US	unknown	-98.6163274	38.4498056
cheyenne-23-043	cheyenne-23	Distichlis_stricta	KS	US	unknown	-98.6163274	38.4498056
cheyenne-23-044	cheyenne-23	Distichlis_stricta	KS	US	unknown	-98.6163274	38.4498056
cheyenne-23-045	cheyenne-23	Distichlis_stricta	KS	US	unknown	-98.6163274	38.4498056
cheyenne-23-046	cheyenne-23	Distichlis_stricta	KS	US	unknown	-98.6163274	38.4498056
cheyenne-23-060	cheyenne-23	Distichlis_stricta	KS	US	unknown	-98.6163274	38.4498056
cheyenne-23-061	cheyenne-23	Distichlis_stricta	KS	US	unknown	-98.6163274	38.4498056
cheyenne-23-062	cheyenne-23	Distichlis_stricta	KS	US	unknown	-98.6163274	38.4498056
cheyenne-23-063	cheyenne-23	Distichlis_stricta	KS	US	unknown	-98.6163274	38.4498056
cheyenne-23-064	cheyenne-23	Distichlis_stricta	KS	US	unknown	-98.6163274	38.4498056
cheyenne-23-065	cheyenne-23	Distichlis_stricta	KS	US	unknown	-98.6163274	38.4498056
cheyenne-23-066	cheyenne-23	Distichlis_stricta	KS	US	unknown	-98.6163274	38.4498056
bjs-22-001	bjs	unknown	BCS	MX	unknown	-110.424297	24.135599
bjs-22-002	bjs	unknown	BCS	MX	unknown	-110.424297	24.135599
bjs-22-003	bjs	unknown	BCS	MX	unknown	-110.424297	24.135599
bjs-22-004	bjs	unknown	BCS	MX	unknown	-110.424297	24.135599
bjs-22-005	bjs	unknown	BCS	MX	unknown	-110.424297	24.135599
bjs-22-006	bjs	unknown	BCS	MX	unknown	-110.424297	24.135599
